database,Subject,Identified_features,Original_Tags,Generated_Tags
Craftsvillasmartech,Latest hashtag TrendTalk: Suits With Fancy Salwar!,"#,product_category,new",cat_productcategory,cat_productcategory
Craftsvillasmartech,It s True: Styles Inside Are All New!,"new,style",cat_other,cat_other
Craftsvillasmartech,The Best Of Latest Summer Celebration!,"new,season",cat_seasonal,cat_seasonal
Craftsvillasmartech,"Hi sqbracketstartFIRSTNAMEsqbracketend, Looking For Latest Style Mantras ?","name,new,personalised,style",cat_personalised,cat_personalised
Craftsvillasmartech,Celebrate Summer With Latest Ethnic Fashion ðŸ˜Ž,"fashion,product_category,new,season","cat_seasonal,cat_productcategory","cat_seasonal,cat_productcategory"
Craftsvillasmartech,Did Someone Say Latest Summer Styles?,"new,season,style",cat_seasonal,cat_seasonal
Craftsvillasmartech,Drape Daze: Exclusive Summer Sarees!,"product_category,season,you","cat_seasonal,cat_productcategory","cat_seasonal,cat_productcategory"
Craftsvillasmartech,Hey sqbracketstartFIRSTNAMEsqbracketend We.Need.To.Talk!,"name,personalised,want,we",cat_personalised,cat_personalised
Craftsvillasmartech,Latest hashtag TrendTalk: Royalty Inspired Outfits!,"#,product_category,new",cat_productcategory,cat_productcategory
Craftsvillasmartech,Have You Met This Week s Exclusive Launches?,"get,periodic,launch,you",cat_other,cat_other
Craftsvillasmartech,Vintage Or Modern? Find Your Latest Look!,"new,you",cat_other,cat_other
Craftsvillasmartech,Where Are You ? Our Exclusives Are Here ðŸ‘‡,"question,you",cat_other,cat_other
Craftsvillasmartech,ðŸ“£ Announcing ...Last Day Of The Latest Style Splash!,"new,style",cat_other,cat_other
Craftsvillasmartech,"Hi sqbracketstartFIRSTNAMEsqbracketend, The Best Of Latest Style Splash Only For You!","name,new,personalised,style,you",cat_personalised,cat_personalised
Craftsvillasmartech,Have A Happy Holi With Craftsvilla!,"get,happy,special_day",cat_special,cat_special
Craftsvillasmartech,Celebrate With Exclusive Favourites!,you,cat_other,cat_other
Craftsvillasmartech,Latest hashtag TrendTalk With Craftsvilla!,"#,new",cat_other,cat_other
Craftsvillasmartech,Exclusive Saree Specials Inside!,"product_category,you",cat_productcategory,cat_productcategory
Craftsvillasmartech,All About New: V-Day Gift Guide!,"gift,new,special_day",cat_special,cat_special
Craftsvillasmartech,E-X-C-L-U-S-I-V-E Closet Update!,"you,collection",cat_other,cat_other
Craftsvillasmartech,Style Steal: Exclusive Kurtis!,"product_category,style,you",cat_productcategory,cat_productcategory
Craftsvillasmartech,Latest In Trend Town...,"new,recommendation",cat_other,cat_other
Craftsvillasmartech,Exclusive Extravaganza Inside!,you,cat_other,cat_other
Craftsvillasmartech,Alert: Latest Fashion Parade Ends Today!,"fashion,new",cat_other,cat_other
Craftsvillasmartech,"Latest Kurti Kinds, On Your Mind?","product_category,new,you",cat_productcategory,cat_productcategory
Craftsvillasmartech,Chic In Charm: Latest Chanderi Cotton Suits!,"beauty,product_category,new","cat_ladies,cat_productcategory","cat_ladies,cat_productcategory"
Craftsvillasmartech,Sway In Style: Latest Lehengas!,"product_category,new,style",cat_productcategory,cat_productcategory
Craftsvillasmartech,Twirl In Trend: Latest Anarkalis!,"product_category,new,recommendation",cat_productcategory,cat_productcategory
Craftsvillasmartech,The Silk Republic: Latest Sarees!,"product_category,new,special_day","cat_special,cat_productcategory","cat_special,cat_productcategory"
Craftsvillasmartech,"Surprise, Surprise... Latest Suits Inside!","product_category,new,surprise",cat_productcategory,cat_productcategory
Craftsvillasmartech,Worth It Wednesday: Exclusive Sarees!,"product_category,weekday,you",cat_productcategory,cat_productcategory
Craftsvillasmartech,Trend Talk: Latest Kurtis!,"product_category,new,recommendation",cat_productcategory,cat_productcategory
Craftsvillasmartech,Meet Our Latest Style Heroes!,"new,style",cat_other,cat_other
Craftsvillasmartech,Crafted In Chic: Latest Lehengas!,"product_category,new",cat_productcategory,cat_productcategory
Craftsvillasmartech,It s True - Latest Kurtis In Every Hue!,"product_category,new",cat_productcategory,cat_productcategory
Craftsvillasmartech,Weekend Wonder: Exclusive Silk Saree Collection!,"weekend,product_category,you,collection","cat_weekend,cat_productcategory","cat_weekend,cat_productcategory"
Craftsvillasmartech,Happiness Is...Latest Floral Embroidered Suits!,"happy,product_category,new",cat_productcategory,cat_productcategory
Craftsvillasmartech,Exclusive: Print Perfect Advaita Collection!,"you,collection",cat_other,cat_other
Craftsvillasmartech,hashtag TrendyTuesday: Latest Saree Superstars!,"#,product_category,new,weekday",cat_productcategory,cat_productcategory
Craftsvillasmartech,Monday Mood Makers: Latest Printed Sarees,"product_category,new,weekday",cat_productcategory,cat_productcategory
Craftsvillasmartech,Fashion Forecast: Raining Latest Anarkalis!,"fashion,product_category,new",cat_productcategory,cat_productcategory
Craftsvillasmartech,Saturday Shopping List: Latest Kurtis!,"weekend,product_category,new","cat_weekend,cat_productcategory","cat_weekend,cat_productcategory"
Craftsvillasmartech,Be Beautiful In Our Exquisite Baani Collection!,"beauty,collection",cat_ladies,cat_ladies
Craftsvillasmartech,A Saree Collection As Exquisite As You!,"beauty,product_category,you,collection","cat_ladies,cat_productcategory","cat_ladies,cat_productcategory"
Craftsvillasmartech,Latest Kurtis On Your Mind?,"product_category,new,you",cat_productcategory,cat_productcategory
Craftsvillasmartech,Our Latest Collection To Revive Your Lehenga Love,"product_category,love,new,you,collection",cat_productcategory,cat_productcategory
Craftsvillasmartech,Meet Your Latest Wardrobe Essentials!,"new,you,collection",cat_other,cat_other
Craftsvillasmartech,Latest Launch Aarohi : Tribute To Fusion Fave Kurtis!,"product_category,new,launch",cat_productcategory,cat_productcategory
Craftsvillasmartech,Saree Update : Latest Silken Treasures Inside!,"product_category,new",cat_productcategory,cat_productcategory
Craftsvillasmartech,New In: An Exclusive Silk Saree Collection,"product_category,new,you,collection",cat_productcategory,cat_productcategory
Craftsvillasmartech,New Anarkalis For Your Style Resolutions!,"product_category,new,style,you",cat_productcategory,cat_productcategory
Craftsvillasmartech,Your Latest Bright Kurti Closet Inside!,"product_category,new,you,collection",cat_productcategory,cat_productcategory
Craftsvillasmartech,Printed Sarees: Latest Style Soulmates!,"product_category,new,style",cat_productcategory,cat_productcategory
Craftsvillasmartech,Have A Happy New Year...In Our Latest Anarkalis!,"get,happy,product_category,new,special_day","cat_special,cat_productcategory","cat_special,cat_productcategory"
Craftsvillasmartech,Latest Lehengas In Liveliest Shades!,"product_category,new",cat_productcategory,cat_productcategory
Craftsvillasmartech,Pretty In Pink: Latest Suits!,"color,product_category,new",cat_productcategory,cat_productcategory
Craftsvillasmartech,Season s Favourites! Indulge In Our Latest Saree Collection,"product_category,new,season,collection","cat_seasonal,cat_productcategory","cat_seasonal,cat_productcategory"
Craftsvillasmartech,Your Latest Work Wardrobe!,"product_category,new,you",cat_productcategory,cat_productcategory
Craftsvillasmartech,Just In: Latest Jewellery Styles!,"product_category,new,style",cat_productcategory,cat_productcategory
Craftsvillasmartech,Weave Stories Of Latest Styles...,"new,style",cat_other,cat_other
Craftsvillasmartech,Gifts From Our Latest Collection,"new,collection",cat_other,cat_other
Craftsvillasmartech,Twirl Away In Latest Anarkalis,"product_category,new",cat_productcategory,cat_productcategory
Craftsvillasmartech,Want To See Something New?,new,cat_other,cat_other
Craftsvillasmartech,Walk Into The Latest Fashion Carnival!,"fashion,new,special_day",cat_special,cat_special
Craftsvillasmartech,Suit Up  In Latest Styles!,"product_category,new,style",cat_productcategory,cat_productcategory
Craftsvillasmartech,Celebrate X mas The Ethnic Way!,"product_category,special_day","cat_special,cat_productcategory","cat_special,cat_productcategory"
Craftsvillasmartech,Latest Launch : Bright Coloured Kurtis Under Rs.699,"amount,budget,discount,product_category,new,launch","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
Craftsvillasmartech,Latest Best Sellers From Rs.699!,"amount,budget,discount,new",cat_discount,cat_discount
Craftsvillasmartech,"For the first time on Craftsvilla, Sutva launches Iris Collection","brand,time,launch,collection",cat_brand,cat_brand
Craftsvillasmartech,Latest Launches: Neckpieces Under Rs.1299!,"amount,budget,discount,product_category,new,launch","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
Craftsvillasmartech,Latest Season Favourites!,"new,season",cat_seasonal,cat_seasonal
Craftsvillasmartech,Latest Suit Stunners From Rs.599,"amount,budget,discount,product_category,new","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
Craftsvillasmartech,Look Gorgeous In Latest Silken Treasures!,"beauty,new",cat_ladies,cat_ladies
Craftsvillasmartech,Breaking News: Craftsvilla Launches Its Very First Store! And You Are Cordially Invited,"accumulate,invite,launch,you",cat_other,cat_other
Craftsvillasmartech,Your New Office Mates!,"new,you",cat_other,cat_other
Craftsvillasmartech,Latest Kurtis Under Rs.899 | Check It Out NOW!,"amount,budget,discount,product_category,new","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
Craftsvillasmartech,Season Favourites: Latest Fusion Suits From Rs.699!,"amount,budget,discount,product_category,new,season","cat_discount,cat_seasonal,cat_productcategory","cat_discount,cat_seasonal,cat_productcategory"
Craftsvillasmartech,Latest Designer Sarees Under Rs. 1299 | Shop Before They Are Gone!,"amount,budget,before,discount,product_category,new","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
Craftsvillasmartech,Latest Sarees Under Rs.1299,"amount,budget,discount,product_category,new","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
Craftsvillasmartech,"Hey sqbracketstartFIRSTNAMEsqbracketend, Latest Kurtis Sirf Aap Ke Liye!","name,product_category,new,personalised","cat_personalised,cat_productcategory","cat_personalised,cat_productcategory"
Craftsvillasmartech,All About Latest Anarkalis!,"product_category,new",cat_productcategory,cat_productcategory
Craftsvillasmartech,Jingle bells! This x-mas code is coming all the way for you!,"code,special_day,you","cat_discount,cat_special","cat_discount,cat_special"
Craftsvillasmartech,"Desi Girl, Latest Red Suits Just For You","color,product_category,ladies,new,you","cat_ladies,cat_productcategory","cat_ladies,cat_productcategory"
Craftsvillasmartech,Saturday Surprise: Latest Kurtis Under Rs.599,"weekend,amount,budget,discount,product_category,new,surprise","cat_discount,cat_weekend,cat_productcategory","cat_discount,cat_weekend,cat_productcategory"
Craftsvillasmartech,"Exquisitely Yours, Latest Launches!","new,launch",cat_other,cat_other
Craftsvillasmartech,Latest Suits That Suit Your Style!,"product_category,new,style,you",cat_productcategory,cat_productcategory
Craftsvillasmartech,Latest Kurti Carnival Inside!,"product_category,new,special_day","cat_special,cat_productcategory","cat_special,cat_productcategory"
Craftsvillasmartech,Steal The Spolight In Our Latest Collection!,"new,collection",cat_other,cat_other
Craftsvillasmartech,Latest Jewelry To Make You Shine...,"get,product_category,new,you",cat_productcategory,cat_productcategory
Craftsvillasmartech,Revealed: Latest Shaadi Showstoppers! ðŸŒŸ,"new,special_day",cat_special,cat_special
Craftsvillasmartech,Vist Our Latest Style Bazaar Inside!,"new,style",cat_other,cat_other
Craftsvillasmartech,Start The Party Season In Latest Trends!,"start,new,season",cat_seasonal,cat_seasonal
Craftsvillasmartech,"Come, Celebrate Our Latest Bestsellers!",new,cat_other,cat_other
Craftsvillasmartech,Turn Heads In Our Latest Anarkalis...,"product_category,new,turn",cat_productcategory,cat_productcategory
Craftsvillasmartech,Latest Shaadi Special Sarees!,"product_category,new,special_day","cat_special,cat_productcategory","cat_special,cat_productcategory"
Craftsvillasmartech,Our Latest Kurtis Look Stunning On Every Woman!,"product_category,ladies,new","cat_ladies,cat_productcategory","cat_ladies,cat_productcategory"
Craftsvillasmartech,How To Style Our Latest Designer Drapes!,"product_category,new,question,style",cat_productcategory,cat_productcategory
Craftsvillasmartech,What s Latest In Trend Town?,"new,recommendation",cat_other,cat_other
Craftsvillasmartech,"Hey sqbracketstartFIRSTNAMEsqbracketend, We ve Something Blue and New!","name,color,new,personalised,we",cat_personalised,cat_personalised
Craftsvillasmartech,Fashion Flash: Latest Wedding Lehengas!,"fashion,product_category,new,special_day,occasion","cat_special,cat_productcategory","cat_special,cat_productcategory"
Craftsvillasmartech,Latest Arrivals: Chanderi Charmers ðŸŒŸ,"product_category,new,launch",cat_productcategory,cat_productcategory
Craftsvillasmartech,Our Latest Arrivals Are Breathtaking!,"new,launch",cat_other,cat_other
Craftsvillasmartech,Saved You A Spot For Last Sale Day!,"sale,you",cat_discount,cat_discount
Craftsvillasmartech,Time To Splurge! (Guilt-Free),"pamper,time,free",cat_other,cat_other
Craftsvillasmartech,Special Sale Offer For You!,"complimentary,deal,sale,you",cat_discount,cat_discount
Craftsvillasmartech,Upgrade Your Ethnic Closet Today,"product_category,you,collection",cat_productcategory,cat_productcategory
Craftsvillasmartech,Upto 70% off On Latest Trends!,"discount,new",cat_discount,cat_discount
Craftsvillasmartech,From Our Trend Closet To Yours!,"recommendation,collection",cat_other,cat_other
Craftsvillasmartech,50-70% Off On Latest Sarees and Lehengas,"discount,product_category,new","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
Craftsvillasmartech,Sale Alert: Grand Wedding Sale Has Started!,"sale,start,special_day,occasion","cat_discount,cat_special","cat_discount,cat_special"
Craftsvillasmartech,Step Out In Style,style,cat_other,cat_other
Craftsvillasmartech,Time To Indulge!,time,cat_other,cat_other
Craftsvillasmartech,Get Wedding Ready!,"get,special_day,occasion",cat_special,cat_special
Craftsvillasmartech,Suits That Suit Every Indian Skin Tone!,"product_category,skin",cat_productcategory,cat_productcategory
Craftsvillasmartech,Know Your Wedding Wardrobe Bestie!,"know,ladies,special_day,occasion,you",cat_special,cat_special
Craftsvillasmartech,Latest Launch: Enchanting Jewellery!,"product_category,new,launch",cat_productcategory,cat_productcategory
Craftsvillasmartech,Solid Kurtis: Your Style Partner!,"product_category,style,you",cat_productcategory,cat_productcategory
Craftsvillasmartech,Season Favourite Anarkalis!,"product_category,season","cat_seasonal,cat_productcategory","cat_seasonal,cat_productcategory"
Craftsvillasmartech,"Our New Suit Collection, Just Launched!","product_category,new,launch,collection",cat_productcategory,cat_productcategory
Craftsvillasmartech,Choose Your Mehendi Outfits TODAY,"product_category,you",cat_productcategory,cat_productcategory
Craftsvillasmartech,Sarees To Suit Your Shape and Size!,"product_category,you",cat_productcategory,cat_productcategory
Craftsvillasmartech,Shine Brighter Than A Diamond ðŸŒŸ,,cat_other,cat_other
Craftsvillasmartech,Suit Stunners Under Rs.1299!,"amount,budget,discount,product_category","cat_discount,cat_productcategory","cat_discount,cat_productcategory"
